id,cash_request_id,type,status,category,total_amount,reason,created_at,updated_at,paid_at,from_date,to_date,charge_moment
20548,26577.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26577,31/10/2020,31/10/2020,10/11/2020,,,
20781,26776.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26776,31/10/2020,31/10/2020,07/12/2020,,,
20945,19144.0,postpone,cancelled,,5.0,Postpone Cash Request 19144,01/11/2020,01/11/2020,,05/11/2020,02/12/2020,
19959,18969.0,postpone,cancelled,,5.0,Postpone Cash Request 18969,30/10/2020,30/10/2020,,30/10/2020,14/11/2020,
18558,25137.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25137,27/10/2020,27/10/2020,12/11/2020,,,
20203,23690.0,postpone,accepted,,5.0,Postpone Cash Request 23690,30/10/2020,30/10/2020,30/10/2020,30/10/2020,29/11/2020,
16302,23376.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23376,23/10/2020,23/10/2020,30/10/2020,,,
13488,21144.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21144,14/10/2020,14/10/2020,01/11/2020,,,
10545,18874.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18874,02/10/2020,13/10/2020,03/11/2020,,,
7589,15988.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 15988,14/09/2020,13/10/2020,14/11/2020,,,
13723,17625.0,postpone,cancelled,,5.0,Postpone Cash Request 17625,15/10/2020,15/10/2020,,24/10/2020,05/11/2020,
16691,23787.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 23787,23/10/2020,23/10/2020,26/11/2020,,,
17619,24504.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24504,26/10/2020,26/10/2020,03/11/2020,,,
4812,13570.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 13570,22/08/2020,13/10/2020,20/10/2020,,,
10394,13570.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,01/10/2020,13/10/2020,20/10/2020,,,
16428,23494.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 23494,23/10/2020,23/10/2020,12/11/2020,,,
16303,23377.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23377,23/10/2020,23/10/2020,09/11/2020,,,
1771,8948.0,postpone,accepted,,5.0,Postpone Cash Request 8948,22/07/2020,13/10/2020,22/07/2020,04/08/2020,,
1544,7511.0,postpone,accepted,,5.0,Postpone Cash Request 7511,17/07/2020,13/10/2020,17/07/2020,05/08/2020,,
17036,24058.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24058,24/10/2020,24/10/2020,03/11/2020,,,
13489,21142.0,instant_payment,cancelled,,5.0,Instant Payment Cash Request 21142,14/10/2020,09/12/2020,07/12/2020,,,
20430,26495.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26495,30/10/2020,30/10/2020,30/11/2020,,,
18559,18320.0,postpone,cancelled,,5.0,Postpone Cash Request 18320,27/10/2020,27/10/2020,,06/11/2020,05/12/2020,
18836,25384.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25384,27/10/2020,27/10/2020,01/12/2020,,,
20204,17450.0,postpone,accepted,,5.0,Postpone Cash Request 17450,30/10/2020,30/10/2020,30/10/2020,30/10/2020,29/11/2020,
11471,19542.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19542,06/10/2020,13/10/2020,10/11/2020,,,
17384,24334.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24334,25/10/2020,25/10/2020,12/11/2020,,,
14440,16487.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,17/10/2020,17/10/2020,28/10/2020,,,
19068,20938.0,postpone,cancelled,,5.0,Postpone Cash Request 20938,28/10/2020,28/10/2020,,,06/11/2020,
19339,25775.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25775,28/10/2020,28/10/2020,24/11/2020,,,
20549,26578.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26578,31/10/2020,31/10/2020,27/11/2020,,,
14194,15449.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,16/10/2020,16/10/2020,29/10/2020,,,
15885,23008.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23008,22/10/2020,22/10/2020,30/11/2020,,,
20782,22419.0,postpone,cancelled,,5.0,Postpone Cash Request 22419,31/10/2020,31/10/2020,,09/11/2020,29/11/2020,
14991,22317.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22317,20/10/2020,20/10/2020,02/11/2020,,,
15441,22710.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22710,21/10/2020,21/10/2020,02/11/2020,,,
20946,24249.0,postpone,cancelled,,5.0,Postpone Cash Request 24249,01/11/2020,01/11/2020,,,08/12/2020,
21164,22636.0,postpone,cancelled,,5.0,Postpone Cash Request 22636,01/11/2020,01/11/2020,,05/11/2020,11/11/2020,
21180,24890.0,postpone,cancelled,,5.0,Postpone Cash Request 24890,01/11/2020,01/11/2020,,,29/11/2020,
13956,21518.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21518,16/10/2020,16/10/2020,03/11/2020,,,
17240,17435.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,24/10/2020,24/10/2020,05/11/2020,,,
13724,20786.0,postpone,cancelled,,5.0,Postpone Cash Request 20786,15/10/2020,15/10/2020,,,30/10/2020,
19769,26126.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26126,29/10/2020,29/10/2020,25/11/2020,,,
14800,22145.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22145,19/10/2020,19/10/2020,03/11/2020,,,
10617,3804.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,02/10/2020,13/10/2020,05/01/2021,,,
15886,23009.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23009,22/10/2020,22/10/2020,06/11/2020,,,
17037,24059.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24059,24/10/2020,24/10/2020,05/11/2020,,,
17970,19074.0,postpone,cancelled,,5.0,Postpone Cash Request 19074,26/10/2020,26/10/2020,,02/11/2020,18/11/2020,
18560,25138.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25138,27/10/2020,27/10/2020,05/11/2020,,,
1780,8525.0,postpone,accepted,,5.0,Postpone Cash Request 8525,22/07/2020,13/10/2020,22/07/2020,28/07/2020,,
21165,21176.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,01/11/2020,01/11/2020,02/11/2020,,,
20550,26580.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26580,31/10/2020,31/10/2020,15/11/2020,,,
21181,27006.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 27006,01/11/2020,01/11/2020,12/11/2020,,,
19521,25787.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25787,29/10/2020,29/10/2020,12/11/2020,,,
7528,1625.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,13/09/2020,15/12/2020,,,,
16692,21136.0,postpone,cancelled,,5.0,Postpone Cash Request 21136,23/10/2020,23/10/2020,,22/10/2020,10/11/2020,
13957,21521.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21521,16/10/2020,16/10/2020,24/10/2020,,,
16304,23378.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23378,23/10/2020,23/10/2020,11/11/2020,,,
19069,25533.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25533,28/10/2020,28/10/2020,14/11/2020,,,
14992,22318.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22318,20/10/2020,20/10/2020,03/11/2020,,,
17620,24505.0,instant_payment,confirmed,,5.0,Instant Payment Cash Request 24505,26/10/2020,26/10/2020,,,,
17385,24335.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24335,25/10/2020,25/10/2020,27/10/2020,,,
20783,20881.0,postpone,accepted,,5.0,Postpone Cash Request 20881,31/10/2020,31/10/2020,31/10/2020,02/11/2020,05/11/2020,
19961,23725.0,postpone,cancelled,,5.0,Postpone Cash Request 23725,30/10/2020,30/10/2020,,05/11/2020,27/11/2020,
13490,21145.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21145,14/10/2020,14/10/2020,28/10/2020,,,
20205,21997.0,postpone,cancelled,,5.0,Postpone Cash Request 21997,30/10/2020,30/10/2020,,04/11/2020,03/12/2020,
13157,20886.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20886,13/10/2020,13/10/2020,31/10/2020,,,
14428,15360.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,17/10/2020,17/10/2020,02/11/2020,,,
10454,18796.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18796,02/10/2020,13/10/2020,03/11/2020,,,
20947,18579.0,postpone,cancelled,,5.0,Postpone Cash Request 18579,01/11/2020,01/11/2020,,06/11/2020,05/12/2020,
15442,21067.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21067,21/10/2020,21/10/2020,05/11/2020,,,
11063,19215.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19215,05/10/2020,13/10/2020,02/11/2020,,,
12942,20693.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20693,12/10/2020,13/10/2020,04/11/2020,,,
18837,25386.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25386,27/10/2020,27/10/2020,04/11/2020,,,
13158,20888.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20888,13/10/2020,13/10/2020,05/11/2020,,,
14442,17667.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,17/10/2020,17/10/2020,05/11/2020,,,
6458,3068.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,06/09/2020,13/10/2020,20/11/2020,,,
14993,20244.0,postpone,cancelled,,5.0,Postpone Cash Request 20244,20/10/2020,20/10/2020,,,05/11/2020,
9819,18257.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 18257,29/09/2020,13/10/2020,01/12/2020,,,
20948,26872.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26872,01/11/2020,01/11/2020,31/12/2020,,,
17621,20587.0,postpone,cancelled,,5.0,Postpone Cash Request 20587,26/10/2020,26/10/2020,,26/10/2020,30/10/2020,
19770,26125.0,instant_payment,cancelled,,5.0,Instant Payment Cash Request 26125,29/10/2020,09/12/2020,07/12/2020,,,
15887,23010.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23010,22/10/2020,22/10/2020,30/11/2020,,,
14801,22144.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22144,19/10/2020,19/10/2020,30/11/2020,,,
244,3168.0,postpone,accepted,,5.0,Postpone Cash Request 3168,16/06/2020,13/10/2020,,28/06/2020,13/07/2020,
20551,22589.0,postpone,cancelled,,5.0,Postpone Cash Request 22589,31/10/2020,31/10/2020,,05/11/2020,09/11/2020,
10788,8202.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,03/10/2020,13/10/2020,06/11/2020,,,
17971,18290.0,postpone,cancelled,,5.0,Postpone Cash Request 18290,26/10/2020,26/10/2020,,02/11/2020,28/11/2020,
13491,21147.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21147,14/10/2020,14/10/2020,05/01/2021,,,
16305,23379.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23379,23/10/2020,23/10/2020,05/11/2020,,,
16693,21375.0,postpone,cancelled,,5.0,Postpone Cash Request 21375,23/10/2020,23/10/2020,,,07/11/2020,
20206,23474.0,postpone,cancelled,,5.0,Postpone Cash Request 23474,30/10/2020,30/10/2020,,03/11/2020,09/11/2020,
19522,25905.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25905,29/10/2020,29/10/2020,27/11/2020,,,
17386,24336.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24336,25/10/2020,25/10/2020,06/11/2020,,,
19341,25779.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25779,28/10/2020,28/10/2020,26/11/2020,,,
18561,25139.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25139,27/10/2020,27/10/2020,12/11/2020,,,
20432,20620.0,postpone,cancelled,,5.0,Postpone Cash Request 20620,30/10/2020,30/10/2020,,30/10/2020,09/11/2020,
19070,25535.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25535,28/10/2020,28/10/2020,27/11/2020,,,
15443,22711.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22711,21/10/2020,21/10/2020,06/11/2020,,,
19962,23725.0,postpone,cancelled,,5.0,Postpone Cash Request 23725,30/10/2020,30/10/2020,,05/11/2020,27/11/2020,
13725,21309.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21309,15/10/2020,15/10/2020,05/11/2020,,,
13543,14326.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,14/10/2020,14/10/2020,03/11/2020,,,
15062,22374.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22374,20/10/2020,20/10/2020,03/11/2020,,,
12921,20666.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20666,12/10/2020,13/10/2020,11/11/2020,,,
18838,25387.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25387,27/10/2020,27/10/2020,05/11/2020,,,
21166,21136.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,01/11/2020,01/11/2020,05/11/2020,,,
19963,26254.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26254,30/10/2020,30/10/2020,04/12/2020,,,
13492,18707.0,postpone,cancelled,,5.0,Postpone Cash Request 18707,14/10/2020,14/10/2020,,02/11/2020,03/11/2020,
13726,21310.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21310,15/10/2020,15/10/2020,26/11/2020,,,
20785,26781.0,instant_payment,cancelled,,5.0,Instant Payment Cash Request 26781,31/10/2020,09/12/2020,07/12/2020,,,
14430,16609.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,17/10/2020,17/10/2020,05/11/2020,,,
19342,25780.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25780,28/10/2020,28/10/2020,12/11/2020,,,
14994,20244.0,postpone,cancelled,,5.0,Postpone Cash Request 20244,20/10/2020,20/10/2020,,,05/11/2020,
6208,14649.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 14649,05/09/2020,13/10/2020,14/10/2020,,,
356,3778.0,postpone,accepted,,5.0,Postpone Cash Request 3778,20/06/2020,13/10/2020,,30/06/2020,30/07/2020,
2395,10173.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 10173,30/07/2020,13/10/2020,08/10/2020,,,
17622,20609.0,postpone,accepted,,5.0,Postpone Cash Request 20609,26/10/2020,26/10/2020,26/10/2020,26/10/2020,05/11/2020,
13959,21522.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21522,16/10/2020,16/10/2020,21/10/2020,,,
17972,18290.0,postpone,cancelled,,5.0,Postpone Cash Request 18290,26/10/2020,26/10/2020,,02/11/2020,28/11/2020,
15888,23011.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23011,22/10/2020,22/10/2020,06/11/2020,,,
20552,20822.0,postpone,cancelled,,5.0,Postpone Cash Request 20822,31/10/2020,31/10/2020,,05/11/2020,18/11/2020,
16306,23380.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23380,23/10/2020,23/10/2020,07/11/2020,,,
15444,22712.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22712,21/10/2020,21/10/2020,28/11/2020,,,
18839,20392.0,postpone,accepted,,5.0,Postpone Cash Request 20392,27/10/2020,27/10/2020,27/10/2020,14/11/2020,14/12/2020,
18562,25141.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 25141,27/10/2020,27/10/2020,01/12/2020,,,
17039,24061.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24061,24/10/2020,24/10/2020,06/11/2020,,,
16694,23788.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23788,23/10/2020,23/10/2020,24/10/2020,,,
17387,24337.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24337,25/10/2020,25/10/2020,05/01/2021,,,
14443,18045.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,17/10/2020,17/10/2020,30/10/2020,,,
14802,22146.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22146,19/10/2020,19/10/2020,06/11/2020,,,
19071,17999.0,postpone,cancelled,,5.0,Postpone Cash Request 17999,28/10/2020,28/10/2020,,28/10/2020,29/10/2020,
20207,22407.0,postpone,accepted,,5.0,Postpone Cash Request 22407,30/10/2020,30/10/2020,30/10/2020,30/10/2020,02/11/2020,
20949,26873.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 26873,01/11/2020,01/11/2020,04/12/2020,,,
21167,19911.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,01/11/2020,01/11/2020,05/11/2020,,,
19523,20756.0,postpone,cancelled,,5.0,Postpone Cash Request 20756,29/10/2020,29/10/2020,,02/11/2020,08/11/2020,
3000,4367.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 8/2020,06/08/2020,13/10/2020,07/12/2020,,,
20433,21489.0,postpone,accepted,,5.0,Postpone Cash Request 21489,30/10/2020,30/10/2020,30/10/2020,,05/11/2020,
21182,27007.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 27007,01/11/2020,01/11/2020,29/11/2020,,,
14197,15633.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,16/10/2020,16/10/2020,07/11/2020,,,
13041,20778.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20778,13/10/2020,13/10/2020,04/11/2020,,,
13493,21149.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21149,14/10/2020,14/10/2020,07/11/2020,,,
14995,22319.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22319,20/10/2020,20/10/2020,05/11/2020,,,
19964,26255.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26255,30/10/2020,30/10/2020,08/12/2020,,,
21183,27009.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 27009,01/11/2020,01/11/2020,02/12/2020,,,
20553,26582.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 26582,31/10/2020,31/10/2020,16/12/2020,,,
19772,25568.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25568,29/10/2020,29/10/2020,12/11/2020,,,
13057,20793.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20793,13/10/2020,13/10/2020,04/11/2020,,,
16695,23789.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23789,23/10/2020,23/10/2020,12/11/2020,,,
17623,21271.0,postpone,accepted,,5.0,Postpone Cash Request 21271,26/10/2020,26/10/2020,26/10/2020,29/10/2020,29/11/2020,
15445,22152.0,postpone,accepted,,5.0,Postpone Cash Request 22152,21/10/2020,21/10/2020,21/10/2020,22/10/2020,21/11/2020,
20786,26780.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26780,31/10/2020,31/10/2020,12/11/2020,,,
13960,21524.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21524,16/10/2020,16/10/2020,07/11/2020,,,
18840,25388.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25388,27/10/2020,27/10/2020,20/11/2020,,,
17388,24338.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24338,25/10/2020,25/10/2020,08/11/2020,,,
18563,25142.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25142,27/10/2020,27/10/2020,03/11/2020,,,
677,4600.0,postpone,accepted,,5.0,Postpone Cash Request 4600,26/06/2020,13/10/2020,26/06/2020,03/07/2020,02/08/2020,
1165,4367.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,07/07/2020,13/10/2020,07/12/2020,,,
14444,15551.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,17/10/2020,17/10/2020,26/10/2020,,,
6976,12623.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,09/09/2020,13/10/2020,27/10/2020,,,
14198,18096.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,16/10/2020,16/10/2020,08/12/2020,,,
20208,19525.0,postpone,accepted,,5.0,Postpone Cash Request 19525,30/10/2020,30/10/2020,30/10/2020,02/11/2020,02/12/2020,
13727,21311.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21311,15/10/2020,15/10/2020,28/10/2020,,,
19524,16142.0,postpone,cancelled,,5.0,Postpone Cash Request 16142,29/10/2020,29/10/2020,,29/10/2020,27/11/2020,
20434,20975.0,postpone,cancelled,,5.0,Postpone Cash Request 20975,30/10/2020,30/10/2020,,03/11/2020,06/11/2020,
15889,23012.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23012,22/10/2020,22/10/2020,30/10/2020,,,
20950,23692.0,postpone,accepted,,5.0,Postpone Cash Request 23692,01/11/2020,01/11/2020,01/11/2020,05/11/2020,09/11/2020,
21168,18803.0,postpone,cancelled,,5.0,Postpone Cash Request 18803,01/11/2020,01/11/2020,,31/10/2020,02/11/2020,
16307,23381.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23381,23/10/2020,23/10/2020,02/11/2020,,,
17973,24766.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24766,26/10/2020,26/10/2020,02/11/2020,,,
12114,19484.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19484,09/10/2020,13/10/2020,03/11/2020,,,
17040,24062.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24062,24/10/2020,24/10/2020,04/11/2020,,,
14431,15730.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,17/10/2020,17/10/2020,05/11/2020,,,
