id,amount,status,created_at,updated_at,user_id,moderated_at,deleted_account_id,reimbursement_date,cash_request_received_date,money_back_date,transfer_type,send_at,recovery_status,reco_creation,reco_last_update
5041,100.0,rejected,24/06/2020,25/06/2020,20898.0,25/06/2020,,,,,regular,,,,
4955,100.0,rejected,24/06/2020,24/06/2020,19363.0,24/06/2020,,,,,regular,,,,
11096,100.0,rejected,06/08/2020,06/08/2020,25921.0,06/08/2020,,,,,instant,13/08/2020,,,
5578,100.0,rejected,27/06/2020,27/06/2020,20486.0,27/06/2020,,,,,regular,,,,
25661,50.0,direct_debit_rejected,28/10/2020,18/11/2020,88936.0,,,,30/10/2020,,instant,28/10/2020,pending,18/11/2020,18/11/2020
5689,100.0,rejected,28/06/2020,29/06/2020,23925.0,29/06/2020,,,,,regular,,,,
4534,100.0,rejected,21/06/2020,21/06/2020,18664.0,21/06/2020,,,,,regular,,,,
3377,50.0,rejected,15/06/2020,16/06/2020,13103.0,16/06/2020,,,,,regular,,,,
6154,100.0,rejected,01/07/2020,01/07/2020,20632.0,01/07/2020,,,,,regular,,,,
3610,100.0,rejected,17/06/2020,17/06/2020,,17/06/2020,1958.0,,,,regular,,,,
3542,100.0,rejected,16/06/2020,17/06/2020,,17/06/2020,1958.0,,,,regular,,,,
3428,100.0,rejected,16/06/2020,16/06/2020,,16/06/2020,1958.0,,,,regular,,,,
3501,100.0,rejected,16/06/2020,16/06/2020,,16/06/2020,1958.0,,,,regular,,,,
6124,100.0,rejected,01/07/2020,01/07/2020,5496.0,01/07/2020,,,,,regular,,,,
5997,100.0,rejected,30/06/2020,01/07/2020,21978.0,01/07/2020,,,,,regular,,,,
6594,100.0,rejected,04/07/2020,04/07/2020,15964.0,04/07/2020,,,,,regular,,,,
7589,100.0,rejected,11/07/2020,11/07/2020,21248.0,11/07/2020,,,,,regular,,,,
6306,100.0,rejected,02/07/2020,02/07/2020,13414.0,02/07/2020,,,,,regular,,,,
6216,100.0,rejected,02/07/2020,02/07/2020,19761.0,02/07/2020,,,,,regular,,,,
9833,30.0,rejected,28/07/2020,28/07/2020,25418.0,28/07/2020,,,,,instant,04/08/2020,,,
12877,100.0,rejected,18/08/2020,18/08/2020,33675.0,18/08/2020,,,,,regular,25/08/2020,,,
4274,100.0,rejected,19/06/2020,20/06/2020,18857.0,20/06/2020,,,,,regular,,,,
18703,100.0,rejected,01/10/2020,01/10/2020,57473.0,01/10/2020,,,,,instant,08/10/2020,,,
4157,100.0,rejected,19/06/2020,19/06/2020,13673.0,19/06/2020,,,,,regular,,,,
5770,50.0,money_back,29/06/2020,18/12/2020,12523.0,29/06/2020,,,30/06/2020,,regular,,,,
6217,50.0,rejected,02/07/2020,02/07/2020,19425.0,02/07/2020,,,,,regular,,,,
5045,100.0,rejected,24/06/2020,25/06/2020,20851.0,25/06/2020,,,,,regular,,,,
6226,100.0,rejected,02/07/2020,02/07/2020,25850.0,02/07/2020,,,,,regular,,,,
6409,100.0,rejected,03/07/2020,03/07/2020,19988.0,03/07/2020,,,,,regular,,,,
6395,100.0,rejected,03/07/2020,03/07/2020,26883.0,03/07/2020,,,,,regular,,,,
5938,100.0,rejected,30/06/2020,30/06/2020,20838.0,30/06/2020,,,,,regular,,,,
6308,100.0,rejected,02/07/2020,02/07/2020,14228.0,02/07/2020,,,,,regular,,,,
6713,100.0,rejected,06/07/2020,06/07/2020,17329.0,06/07/2020,,,,,regular,,,,
11143,100.0,rejected,06/08/2020,06/08/2020,34549.0,06/08/2020,,,,,regular,13/08/2020,,,
7058,100.0,rejected,08/07/2020,08/07/2020,7434.0,08/07/2020,,06/08/2020,,,regular,,,,
6218,70.0,rejected,02/07/2020,02/07/2020,23034.0,02/07/2020,,,,,regular,,,,
3756,100.0,rejected,17/06/2020,18/06/2020,16521.0,18/06/2020,,,,,regular,,,,
8930,50.0,rejected,19/07/2020,20/07/2020,15656.0,20/07/2020,,29/07/2020,,,regular,,,,
4212,100.0,rejected,19/06/2020,19/06/2020,72.0,19/06/2020,,,,,regular,,,,
10011,100.0,rejected,29/07/2020,29/07/2020,20125.0,29/07/2020,,,,,regular,05/08/2020,,,
7262,100.0,rejected,09/07/2020,09/07/2020,29163.0,09/07/2020,,,,,regular,,,,
6868,100.0,rejected,07/07/2020,07/07/2020,15219.0,07/07/2020,,,,,regular,,,,
4616,100.0,rejected,22/06/2020,22/06/2020,11821.0,22/06/2020,,,,,regular,,,,
4652,100.0,rejected,22/06/2020,22/06/2020,10532.0,22/06/2020,,,,,regular,,,,
12167,100.0,rejected,12/08/2020,12/08/2020,7395.0,12/08/2020,,,,,instant,19/08/2020,,,
11144,100.0,money_back,06/08/2020,18/12/2020,15273.0,,,,08/08/2020,03/09/2020,instant,13/08/2020,,,
5581,50.0,rejected,27/06/2020,27/06/2020,23225.0,27/06/2020,,,,,regular,,,,
20699,100.0,money_back,12/10/2020,18/12/2020,69177.0,,,,14/10/2020,03/11/2020,instant,12/10/2020,,,
6448,100.0,rejected,03/07/2020,03/07/2020,27704.0,03/07/2020,,,,,regular,,,,
3464,100.0,rejected,16/06/2020,16/06/2020,,16/06/2020,2913.0,26/06/2020,,,regular,,,,
6155,100.0,rejected,01/07/2020,01/07/2020,5839.0,01/07/2020,,,,,regular,,,,
12821,100.0,rejected,17/08/2020,18/08/2020,35676.0,18/08/2020,,,,,instant,24/08/2020,,,
9846,100.0,rejected,28/07/2020,28/07/2020,10365.0,28/07/2020,,,,,instant,04/08/2020,,,
3878,100.0,rejected,18/06/2020,18/06/2020,9570.0,18/06/2020,,,,,regular,,,,
13157,75.0,rejected,19/08/2020,20/08/2020,,20/08/2020,9765.0,,,,instant,26/08/2020,,,
6867,100.0,rejected,07/07/2020,07/07/2020,13655.0,07/07/2020,,,,,regular,,,,
8636,100.0,rejected,17/07/2020,17/07/2020,29615.0,17/07/2020,,,,,regular,,,,
2134,100.0,money_back,23/05/2020,10/07/2020,9249.0,23/05/2020,,21/06/2020,26/05/2020,10/07/2020,regular,,completed,24/06/2020,10/07/2020
18704,100.0,rejected,01/10/2020,01/10/2020,58322.0,01/10/2020,,,,,instant,08/10/2020,,,
6063,100.0,rejected,01/07/2020,01/07/2020,7118.0,01/07/2020,,29/07/2020,,,regular,,,,
5586,100.0,rejected,27/06/2020,27/06/2020,22918.0,27/06/2020,,,,,regular,,,,
3918,50.0,canceled,18/06/2020,18/06/2020,,,1986.0,,,,regular,,,,
6313,85.0,rejected,02/07/2020,02/07/2020,18384.0,02/07/2020,,,,,regular,,,,
5870,100.0,rejected,30/06/2020,30/06/2020,11294.0,30/06/2020,,,,,regular,,,,
1372,22.0,money_back,25/04/2020,01/07/2020,2607.0,,,,25/06/2020,01/07/2020,regular,,,,
3623,100.0,canceled,17/06/2020,17/06/2020,,,1866.0,,,,regular,,,,
6127,100.0,rejected,01/07/2020,01/07/2020,,01/07/2020,2798.0,,,,regular,,,,
3390,100.0,rejected,15/06/2020,16/06/2020,15198.0,16/06/2020,,,,,regular,,,,
6520,100.0,rejected,03/07/2020,04/07/2020,17329.0,04/07/2020,,,,,regular,,,,
4213,100.0,rejected,19/06/2020,19/06/2020,1302.0,19/06/2020,,,,,regular,,,,
4513,80.0,rejected,21/06/2020,22/06/2020,14098.0,22/06/2020,,21/07/2020,,,regular,,,,
3808,100.0,canceled,18/06/2020,18/06/2020,,,1953.0,,,,regular,,,,
4276,100.0,rejected,19/06/2020,20/06/2020,,20/06/2020,2215.0,,,,regular,,,,
6866,100.0,rejected,07/07/2020,07/07/2020,20560.0,07/07/2020,,,,,regular,,,,
4067,100.0,rejected,18/06/2020,19/06/2020,18056.0,19/06/2020,,,,,regular,,,,
4387,100.0,rejected,20/06/2020,22/06/2020,18079.0,22/06/2020,,,,,regular,,,,
5595,100.0,rejected,27/06/2020,27/06/2020,21080.0,27/06/2020,,,,,regular,,,,
5054,100.0,rejected,24/06/2020,25/06/2020,13483.0,25/06/2020,,,,,regular,,,,
9267,100.0,rejected,21/07/2020,21/07/2020,9249.0,21/07/2020,,20/08/2020,,,regular,28/07/2020,,,
5704,100.0,rejected,28/06/2020,29/06/2020,24436.0,29/06/2020,,,,,regular,,,,
7293,100.0,rejected,09/07/2020,09/07/2020,29560.0,09/07/2020,,,,,regular,,,,
2326,100.0,money_back,29/05/2020,31/07/2020,,30/05/2020,21984.0,15/06/2020,03/06/2020,31/07/2020,regular,,completed,19/06/2020,31/07/2020
6805,50.0,rejected,06/07/2020,07/07/2020,6929.0,07/07/2020,,,,,regular,,,,
6091,100.0,rejected,01/07/2020,01/07/2020,,01/07/2020,2825.0,,,,regular,,,,
12613,50.0,rejected,15/08/2020,15/08/2020,33277.0,15/08/2020,,,,,regular,22/08/2020,,,
5941,100.0,rejected,30/06/2020,30/06/2020,21312.0,30/06/2020,,,,,regular,,,,
11962,100.0,rejected,11/08/2020,11/08/2020,22313.0,11/08/2020,,,,,instant,18/08/2020,,,
4749,100.0,rejected,23/06/2020,23/06/2020,19974.0,23/06/2020,,23/07/2020,,,regular,,,,
9144,100.0,rejected,20/07/2020,20/07/2020,15915.0,20/07/2020,,,,,regular,27/07/2020,,,
4102,100.0,rejected,19/06/2020,19/06/2020,18857.0,19/06/2020,,,,,regular,,,,
4278,100.0,rejected,19/06/2020,20/06/2020,17293.0,20/06/2020,,,,,regular,,,,
4068,100.0,rejected,18/06/2020,19/06/2020,17072.0,19/06/2020,,,,,regular,,,,
5067,100.0,rejected,25/06/2020,25/06/2020,14631.0,25/06/2020,,,,,regular,,,,
6001,60.0,rejected,30/06/2020,01/07/2020,24733.0,01/07/2020,,,,,regular,,,,
4724,100.0,rejected,23/06/2020,23/06/2020,14228.0,23/06/2020,,,,,regular,,,,
4960,100.0,rejected,24/06/2020,24/06/2020,16335.0,24/06/2020,,,,,regular,,,,
4654,100.0,rejected,22/06/2020,22/06/2020,20566.0,22/06/2020,,,,,regular,,,,
4619,100.0,money_back,22/06/2020,18/12/2020,10916.0,22/06/2020,,,25/06/2020,07/07/2020,regular,,,,
7544,50.0,money_back,10/07/2020,18/12/2020,31406.0,11/07/2020,,,14/07/2020,29/07/2020,regular,,,,
6806,100.0,rejected,06/07/2020,07/07/2020,18893.0,07/07/2020,,05/08/2020,,,regular,,,,
11334,100.0,rejected,07/08/2020,07/08/2020,19885.0,07/08/2020,,,,,instant,14/08/2020,,,
11448,100.0,rejected,08/08/2020,08/08/2020,3324.0,08/08/2020,,,,,instant,15/08/2020,,,
6865,100.0,rejected,07/07/2020,07/07/2020,27706.0,07/07/2020,,,,,regular,,,,
7735,100.0,rejected,13/07/2020,13/07/2020,11473.0,13/07/2020,,,,,regular,,,,
6707,100.0,rejected,06/07/2020,06/07/2020,20421.0,06/07/2020,,16/07/2020,,,regular,,,,
4279,100.0,rejected,19/06/2020,20/06/2020,14216.0,20/06/2020,,,,,regular,,,,
4854,100.0,rejected,23/06/2020,24/06/2020,20893.0,24/06/2020,,,,,regular,,,,
8024,100.0,rejected,14/07/2020,14/07/2020,11297.0,14/07/2020,,,,,regular,,,,
4069,100.0,rejected,18/06/2020,19/06/2020,16985.0,19/06/2020,,,,,regular,,,,
5412,100.0,rejected,26/06/2020,26/06/2020,14609.0,26/06/2020,,,,,regular,,,,
3665,100.0,rejected,17/06/2020,18/06/2020,5807.0,18/06/2020,,,,,regular,,,,
4540,94.0,rejected,21/06/2020,22/06/2020,8489.0,22/06/2020,,,,,regular,,,,
13049,100.0,rejected,19/08/2020,19/08/2020,35858.0,19/08/2020,,,,,instant,26/08/2020,,,
6093,100.0,rejected,01/07/2020,01/07/2020,24907.0,01/07/2020,,,,,regular,,,,
6157,100.0,rejected,01/07/2020,01/07/2020,26616.0,01/07/2020,,,,,regular,,,,
4725,100.0,rejected,23/06/2020,23/06/2020,,23/06/2020,2228.0,,,,regular,,,,
7620,100.0,rejected,11/07/2020,11/07/2020,,11/07/2020,3075.0,,,,regular,,,,
6187,50.0,rejected,01/07/2020,02/07/2020,21180.0,02/07/2020,,,,,regular,,,,
6400,100.0,rejected,03/07/2020,03/07/2020,26977.0,03/07/2020,,,,,regular,,,,
5032,100.0,rejected,24/06/2020,25/06/2020,12580.0,25/06/2020,,,,,regular,,,,
5069,80.0,rejected,25/06/2020,25/06/2020,15219.0,25/06/2020,,,,,regular,,,,
6392,50.0,rejected,03/07/2020,03/07/2020,13899.0,03/07/2020,,,,,regular,,,,
6188,100.0,rejected,01/07/2020,02/07/2020,15920.0,02/07/2020,,,,,regular,,,,
6452,100.0,rejected,03/07/2020,03/07/2020,27703.0,03/07/2020,,,,,regular,,,,
5413,60.0,rejected,26/06/2020,26/06/2020,16521.0,26/06/2020,,,,,regular,,,,
3395,100.0,rejected,15/06/2020,16/06/2020,,16/06/2020,1986.0,,,,regular,,,,
8226,100.0,direct_debit_rejected,15/07/2020,11/08/2020,13261.0,17/07/2020,,,17/07/2020,,regular,,pending,11/08/2020,11/08/2020
6067,100.0,rejected,01/07/2020,01/07/2020,25265.0,01/07/2020,,,,,regular,,,,
4656,100.0,rejected,22/06/2020,22/06/2020,10677.0,22/06/2020,,,,,regular,,,,
6703,100.0,rejected,05/07/2020,06/07/2020,6846.0,06/07/2020,,,,,regular,,,,
7351,100.0,rejected,09/07/2020,09/07/2020,29935.0,09/07/2020,,,,,regular,,,,
7280,50.0,rejected,09/07/2020,09/07/2020,15219.0,09/07/2020,,,,,regular,,,,
10522,50.0,rejected,01/08/2020,02/08/2020,31561.0,02/08/2020,,,,,regular,08/08/2020,,,
4469,100.0,money_back,21/06/2020,18/12/2020,19737.0,21/06/2020,,30/07/2020,24/06/2020,,regular,,,,
12880,100.0,rejected,18/08/2020,18/08/2020,33222.0,18/08/2020,,,,,instant,25/08/2020,,,
9847,25.0,rejected,28/07/2020,28/07/2020,13049.0,28/07/2020,,,,,instant,04/08/2020,,,
7739,100.0,rejected,13/07/2020,13/07/2020,4368.0,13/07/2020,,,,,regular,,,,
8383,100.0,rejected,16/07/2020,17/07/2020,18148.0,17/07/2020,,07/08/2020,,,regular,,,,
4961,100.0,rejected,24/06/2020,24/06/2020,16864.0,24/06/2020,,,,,regular,,,,
5072,100.0,rejected,25/06/2020,25/06/2020,6846.0,25/06/2020,,,,,regular,,,,
6193,100.0,rejected,01/07/2020,02/07/2020,25670.0,02/07/2020,,,,,regular,,,,
2286,100.0,money_back,29/05/2020,03/07/2020,10142.0,29/05/2020,,,03/06/2020,03/07/2020,regular,,completed,03/07/2020,03/07/2020
5415,100.0,rejected,26/06/2020,26/06/2020,6929.0,26/06/2020,,,,,regular,,,,
6863,100.0,rejected,07/07/2020,07/07/2020,27952.0,07/07/2020,,,,,regular,,,,
6323,100.0,rejected,02/07/2020,02/07/2020,24716.0,02/07/2020,,,,,regular,,,,
4216,100.0,rejected,19/06/2020,19/06/2020,,19/06/2020,2053.0,,,,regular,,,,
7348,100.0,rejected,09/07/2020,09/07/2020,15510.0,09/07/2020,,,,,regular,,,,
12248,50.0,rejected,12/08/2020,13/08/2020,34305.0,13/08/2020,,,,,regular,19/08/2020,,,
1277,100.0,money_back,18/04/2020,04/11/2020,1324.0,18/04/2020,,,20/04/2020,19/05/2020,regular,,,,
5077,100.0,rejected,25/06/2020,25/06/2020,21251.0,25/06/2020,,,,,regular,,,,
5835,100.0,rejected,29/06/2020,30/06/2020,15617.0,30/06/2020,,,,,regular,,,,
6005,100.0,rejected,30/06/2020,01/07/2020,21312.0,01/07/2020,,,,,regular,,,,
8920,50.0,rejected,19/07/2020,20/07/2020,16509.0,20/07/2020,,,,,regular,,,,
5812,100.0,rejected,29/06/2020,30/06/2020,,30/06/2020,2606.0,,,,regular,,,,
4718,100.0,canceled,22/06/2020,22/06/2020,,,2218.0,,,,regular,,,,
2383,100.0,money_back,31/05/2020,18/06/2020,10282.0,31/05/2020,,,03/06/2020,,regular,,,,
6702,100.0,rejected,05/07/2020,06/07/2020,23055.0,06/07/2020,,,,,regular,,,,
7279,100.0,rejected,09/07/2020,09/07/2020,12461.0,09/07/2020,,,,,regular,,,,
6698,100.0,rejected,05/07/2020,06/07/2020,20937.0,06/07/2020,,,,,regular,,,,
7937,100.0,rejected,14/07/2020,14/07/2020,33014.0,14/07/2020,,,,,regular,,,,
3882,50.0,rejected,18/06/2020,18/06/2020,,18/06/2020,1991.0,04/07/2020,,,regular,,,,
3763,100.0,rejected,17/06/2020,18/06/2020,17198.0,18/06/2020,,,,,regular,,,,
4281,100.0,rejected,19/06/2020,20/06/2020,16902.0,20/06/2020,,,,,regular,,,,
4373,100.0,money_back,20/06/2020,18/12/2020,9297.0,20/06/2020,,19/08/2020,23/06/2020,05/09/2020,regular,,completed,26/08/2020,05/09/2020
11358,80.0,rejected,07/08/2020,07/08/2020,27786.0,07/08/2020,,,,,instant,14/08/2020,,,
2230,100.0,money_back,28/05/2020,30/06/2020,5183.0,28/05/2020,,,28/05/2020,30/06/2020,regular,,,,
5836,100.0,rejected,29/06/2020,30/06/2020,,30/06/2020,2627.0,,,,regular,,,,
7347,50.0,rejected,09/07/2020,09/07/2020,25912.0,09/07/2020,,,,,regular,,,,
6069,100.0,rejected,01/07/2020,01/07/2020,17932.0,01/07/2020,,,,,regular,,,,
6184,100.0,rejected,01/07/2020,02/07/2020,8705.0,02/07/2020,,,,,regular,,,,
5035,100.0,rejected,24/06/2020,25/06/2020,12202.0,25/06/2020,,,,,regular,,,,
7750,100.0,rejected,13/07/2020,13/07/2020,22455.0,13/07/2020,,,,,regular,,,,
2563,100.0,rejected,04/06/2020,04/06/2020,,04/06/2020,3785.0,14/06/2020,,,regular,,,,
5601,100.0,rejected,27/06/2020,27/06/2020,15915.0,27/06/2020,,,,,regular,,,,
12279,100.0,rejected,12/08/2020,13/08/2020,32626.0,13/08/2020,,,,,regular,19/08/2020,,,
3994,100.0,rejected,18/06/2020,19/06/2020,14542.0,19/06/2020,,,,,regular,,,,
11952,50.0,rejected,11/08/2020,11/08/2020,20125.0,11/08/2020,,,,,instant,18/08/2020,,,
6697,90.0,rejected,05/07/2020,06/07/2020,26802.0,06/07/2020,,,,,regular,,,,
4634,100.0,rejected,22/06/2020,22/06/2020,17407.0,22/06/2020,,,,,regular,,,,
5036,100.0,rejected,24/06/2020,25/06/2020,13661.0,25/06/2020,,,,,regular,,,,
10358,100.0,direct_debit_rejected,31/07/2020,31/10/2020,5206.0,01/08/2020,,24/10/2020,04/08/2020,,instant,07/08/2020,pending,31/10/2020,31/10/2020
7752,100.0,rejected,13/07/2020,13/07/2020,16841.0,13/07/2020,,,,,regular,,,,
9467,100.0,direct_debit_rejected,23/07/2020,06/10/2020,12513.0,23/07/2020,,,23/07/2020,,regular,30/07/2020,pending,22/08/2020,06/10/2020
10014,100.0,rejected,29/07/2020,29/07/2020,7302.0,29/07/2020,,,,,instant,05/08/2020,,,
4658,100.0,rejected,22/06/2020,30/06/2020,19784.0,22/06/2020,,,,,regular,,,,
8019,100.0,rejected,14/07/2020,14/07/2020,13851.0,14/07/2020,,,,,regular,,,,
3052,100.0,rejected,11/06/2020,12/06/2020,,12/06/2020,3785.0,,,,regular,,,,
5419,100.0,rejected,26/06/2020,26/06/2020,15040.0,26/06/2020,,,,,regular,,,,
6133,100.0,rejected,01/07/2020,01/07/2020,25670.0,01/07/2020,,,,,regular,,,,
4544,100.0,rejected,21/06/2020,22/06/2020,18664.0,22/06/2020,,,,,regular,,,,
12882,100.0,rejected,18/08/2020,18/08/2020,8983.0,18/08/2020,,04/09/2020,,,instant,25/08/2020,,,
1836,100.0,money_back,15/05/2020,12/06/2020,4317.0,10/06/2020,,,11/06/2020,,regular,,,,
4218,100.0,rejected,19/06/2020,19/06/2020,11775.0,19/06/2020,,,,,regular,,,,
7731,100.0,rejected,13/07/2020,13/07/2020,19790.0,13/07/2020,,,,,regular,,,,
10015,100.0,rejected,29/07/2020,29/07/2020,32972.0,29/07/2020,,,,,regular,05/08/2020,,,
5037,80.0,rejected,24/06/2020,25/06/2020,20160.0,25/06/2020,,,,,regular,,,,
5825,100.0,rejected,29/06/2020,30/06/2020,10804.0,30/06/2020,,,,,regular,,,,
1556,200.0,money_back,05/05/2020,18/07/2020,4881.0,13/06/2020,,12/07/2020,16/06/2020,18/07/2020,regular,,completed,18/07/2020,18/07/2020
6235,100.0,money_back,02/07/2020,18/12/2020,26628.0,02/07/2020,,,03/07/2020,,regular,,,,
13295,50.0,rejected,20/08/2020,20/08/2020,5000.0,20/08/2020,,,,,instant,27/08/2020,,,
4073,100.0,money_back,18/06/2020,18/12/2020,17760.0,19/06/2020,,,23/06/2020,07/07/2020,regular,,,,
6070,100.0,rejected,01/07/2020,01/07/2020,6753.0,01/07/2020,,,,,regular,,,,
8018,100.0,rejected,14/07/2020,14/07/2020,33130.0,14/07/2020,,,,,regular,,,,
8917,70.0,rejected,19/07/2020,20/07/2020,27703.0,20/07/2020,,,,,regular,,,,
6405,100.0,rejected,03/07/2020,03/07/2020,17329.0,03/07/2020,,,,,regular,,,,
7150,100.0,rejected,08/07/2020,08/07/2020,23563.0,08/07/2020,,,,,regular,,,,
9274,100.0,rejected,21/07/2020,21/07/2020,10560.0,21/07/2020,,,,,regular,28/07/2020,,,
3400,100.0,rejected,15/06/2020,16/06/2020,11374.0,16/06/2020,,,,,regular,,,,
6134,100.0,money_back,01/07/2020,18/12/2020,14591.0,01/07/2020,,,02/07/2020,23/09/2020,regular,,,,
3996,100.0,rejected,18/06/2020,19/06/2020,10109.0,19/06/2020,,,,,regular,,,,
4074,50.0,rejected,18/06/2020,19/06/2020,13418.0,19/06/2020,,,,,regular,,,,
5396,100.0,rejected,25/06/2020,26/06/2020,22155.0,26/06/2020,,,,,regular,,,,
5082,100.0,money_back,25/06/2020,18/12/2020,21682.0,25/06/2020,,,27/06/2020,07/07/2020,regular,,,,
8388,100.0,rejected,16/07/2020,17/07/2020,26824.0,17/07/2020,,,,,regular,,,,
4284,100.0,rejected,19/06/2020,20/06/2020,18664.0,20/06/2020,,,,,regular,,,,
4859,100.0,rejected,23/06/2020,24/06/2020,20766.0,24/06/2020,,,,,regular,,,,
4912,100.0,rejected,24/06/2020,24/06/2020,20552.0,24/06/2020,,,,,regular,,,,
5943,100.0,rejected,30/06/2020,30/06/2020,23333.0,30/06/2020,,,,,regular,,,,
14553,100.0,rejected,04/09/2020,04/09/2020,12404.0,04/09/2020,,,,,instant,11/09/2020,,,
5374,100.0,rejected,25/06/2020,29/06/2020,11967.0,29/06/2020,,,,,regular,,,,
8017,100.0,rejected,14/07/2020,14/07/2020,33410.0,14/07/2020,,,,,regular,,,,
6105,100.0,rejected,01/07/2020,01/07/2020,19182.0,01/07/2020,,,,,regular,,,,
7278,100.0,rejected,09/07/2020,09/07/2020,30456.0,09/07/2020,,,,,regular,,,,
6879,100.0,rejected,07/07/2020,07/07/2020,11864.0,07/07/2020,,05/08/2020,,,regular,,,,
2363,100.0,money_back,30/05/2020,30/06/2020,3948.0,30/05/2020,,,02/06/2020,30/06/2020,regular,,,,
19643,100.0,money_back,07/10/2020,07/01/2021,26619.0,,,,09/10/2020,07/01/2021,instant,07/10/2020,completed,06/11/2020,07/01/2021
6071,100.0,rejected,01/07/2020,01/07/2020,25322.0,01/07/2020,,,,,regular,,,,
5606,100.0,rejected,27/06/2020,27/06/2020,,27/06/2020,2600.0,,,,regular,,,,
6196,100.0,rejected,01/07/2020,02/07/2020,6144.0,02/07/2020,,31/07/2020,,,regular,,,,
3796,100.0,rejected,18/06/2020,18/06/2020,,18/06/2020,2004.0,,,,regular,,,,
4285,100.0,rejected,19/06/2020,20/06/2020,8493.0,20/06/2020,,,,,regular,,,,
4220,60.0,rejected,19/06/2020,19/06/2020,,19/06/2020,2053.0,,,,regular,,,,
5375,100.0,rejected,25/06/2020,26/06/2020,17191.0,26/06/2020,,,,,regular,,,,
5039,100.0,rejected,24/06/2020,25/06/2020,15142.0,25/06/2020,,,,,regular,,,,
4914,100.0,rejected,24/06/2020,24/06/2020,15142.0,24/06/2020,,,,,regular,,,,
5421,100.0,rejected,26/06/2020,26/06/2020,14895.0,26/06/2020,,,,,regular,,,,
11966,100.0,rejected,11/08/2020,11/08/2020,33719.0,11/08/2020,,,,,instant,18/08/2020,,,
7727,100.0,rejected,13/07/2020,13/07/2020,17271.0,13/07/2020,,,,,regular,,,,
6072,100.0,money_back,01/07/2020,18/12/2020,22643.0,01/07/2020,,,04/07/2020,,regular,,,,
8389,100.0,rejected,16/07/2020,17/07/2020,4916.0,17/07/2020,,,,,regular,,,,
8925,100.0,rejected,19/07/2020,20/07/2020,34217.0,20/07/2020,,,,,regular,,,,
6417,100.0,rejected,03/07/2020,03/07/2020,8857.0,03/07/2020,,,,,regular,,,,
6407,100.0,rejected,03/07/2020,03/07/2020,10130.0,03/07/2020,,01/08/2020,,,regular,,,,
12819,80.0,rejected,17/08/2020,18/08/2020,30956.0,18/08/2020,,,,,instant,24/08/2020,,,
3875,100.0,rejected,18/06/2020,18/06/2020,,18/06/2020,4359.0,,,,regular,,,,
4963,100.0,money_back,24/06/2020,18/12/2020,21240.0,24/06/2020,,,26/06/2020,07/07/2020,regular,,,,
3402,100.0,rejected,15/06/2020,16/06/2020,15290.0,16/06/2020,,,,,regular,,,,
2184,200.0,money_back,26/05/2020,04/07/2020,9282.0,26/05/2020,,02/07/2020,28/05/2020,04/07/2020,regular,,,,
4233,100.0,rejected,19/06/2020,20/06/2020,19004.0,20/06/2020,,,,,regular,,,,
7341,80.0,money_back,09/07/2020,18/12/2020,20676.0,09/07/2020,,05/08/2020,11/07/2020,23/09/2020,regular,,completed,12/08/2020,23/09/2020
6075,80.0,rejected,01/07/2020,01/07/2020,14158.0,01/07/2020,,31/07/2020,,,regular,,,,
8390,60.0,rejected,16/07/2020,17/07/2020,22531.0,17/07/2020,,,,,regular,,,,
5828,50.0,rejected,29/06/2020,30/06/2020,13103.0,30/06/2020,,,,,regular,,,,
6456,100.0,rejected,03/07/2020,03/07/2020,17329.0,03/07/2020,,,,,regular,,,,
3768,100.0,rejected,17/06/2020,18/06/2020,,18/06/2020,2115.0,,,,regular,,,,
6009,100.0,rejected,30/06/2020,01/07/2020,,01/07/2020,2673.0,,,,regular,,,,
6338,100.0,rejected,02/07/2020,03/07/2020,16113.0,03/07/2020,,,,,regular,,,,
4286,100.0,rejected,19/06/2020,20/06/2020,,20/06/2020,2109.0,,,,regular,,,,
7294,100.0,rejected,09/07/2020,09/07/2020,13082.0,09/07/2020,,,,,regular,,,,
5741,100.0,rejected,29/06/2020,29/06/2020,24731.0,29/06/2020,,,,,regular,,,,
5422,100.0,rejected,26/06/2020,26/06/2020,10414.0,26/06/2020,,,,,regular,,,,
5040,100.0,rejected,24/06/2020,25/06/2020,20911.0,25/06/2020,,,,,regular,,,,
5742,100.0,rejected,29/06/2020,29/06/2020,24457.0,29/06/2020,,,,,regular,,,,
10528,50.0,rejected,02/08/2020,02/08/2020,34916.0,02/08/2020,,,,,instant,09/08/2020,,,
6415,100.0,rejected,03/07/2020,03/07/2020,24906.0,03/07/2020,,,,,regular,,,,
3887,30.0,rejected,18/06/2020,18/06/2020,15578.0,18/06/2020,,,,,regular,,,,
3769,100.0,rejected,17/06/2020,18/06/2020,17349.0,18/06/2020,,,,,regular,,,,
6598,100.0,rejected,04/07/2020,05/07/2020,28309.0,05/07/2020,,,,,regular,,,,
5944,100.0,rejected,30/06/2020,30/06/2020,20845.0,30/06/2020,,,,,regular,,,,
4076,50.0,rejected,18/06/2020,19/06/2020,,19/06/2020,2057.0,,,,regular,,,,
4862,100.0,rejected,23/06/2020,24/06/2020,15600.0,24/06/2020,,,,,regular,,,,
12878,100.0,rejected,18/08/2020,18/08/2020,19602.0,18/08/2020,,,,,instant,25/08/2020,,,
